date,scan_time,ticker,mode,score,pct_from_open,rvol,entry_price,return_1h_pct,max_gain_1h_pct,stop_hit_1h,return_2h_pct,max_gain_2h_pct,stop_hit_2h,return_4h_pct,max_gain_4h_pct,stop_hit_4h,return_eod_pct,max_gain_session_pct,level_price,level_touches,level_type,dist_pct,atr,stop_loss,return_1d_pct,max_gain_1d_pct,stop_hit_1d,return_3d_pct,max_gain_3d_pct,stop_hit_3d,return_5d_pct,max_gain_5d_pct,stop_hit_5d
2026-06-01,14:30 BST,CG,SUPPORT_BOUNCE,5.85,,,45.43,,,,,,,,,,,,44.5866,4.0,support,1.89,1.46,42.7655,-2.07,0.0,False,,0.0,True,,0.0,True
2026-05-04,15:00 BST,CGEM,MODE1_MOMENTUM,8.47,6.94,6.49,14.63,1.03,1.97,False,0.79,1.98,False,2.02,2.26,False,4.92,6.49,,,,,,,,,,,,,,,
2026-05-05,14:30 BST,CGEM,RESISTANCE_WARNING,6.69,,,15.34,,,,,,,,,,,,15.5555,4.0,resistance,1.39,0.86,14.4514,-2.28,-0.13,False,-5.15,-0.13,True,5.28,5.61,True
2026-05-13,14:30 BST,CGEM,RESISTANCE_WARNING,6.46,,,16.15,,,,,,,,,,,,16.4,4.0,resistance,1.52,1.07,15.1307,-0.0,2.4,False,-7.93,2.4,True,-11.27,2.4,True
2026-05-15,14:30 BST,CGEM,RESISTANCE_WARNING,4.74,,,16.15,,,,,,,,,,,,16.5735,4.0,resistance,2.56,1.03,15.4564,-7.93,-1.76,True,-11.27,-1.76,True,-14.3,-1.76,True
2026-04-22,17:00 BST,CGC,MODE1_MOMENTUM,10.0,13.36,7.9,1.315,6.21,6.46,False,3.8,7.22,False,5.32,7.22,False,5.32,7.22,,,,,,,,,,,,,,,
2026-04-22,17:30 BST,CGC,MODE1_MOMENTUM,10.0,15.95,8.45,1.345,0.38,4.83,False,2.45,4.83,False,2.97,4.83,False,2.97,4.83,,,,,,,,,,,,,,,
2026-04-22,18:00 BST,CGC,MODE1_MOMENTUM,10.0,20.41,8.48,1.3967,-2.27,0.95,True,-3.45,0.95,True,-0.84,0.95,True,-0.84,0.95,,,,,,,,,,,,,,,
2026-04-22,18:30 BST,CGC,MODE1_MOMENTUM,10.0,16.39,8.41,1.3501,2.07,2.21,False,1.84,2.21,False,2.58,2.96,False,2.58,2.96,,,,,,,,,,,,,,,
2026-05-19,14:30 BST,CGC,SUPPORT_BOUNCE,7.54,,,0.982,,,,,,,,,,,,0.9735,4.0,support,0.87,0.05,0.9179,4.89,6.92,False,5.91,11.0,False,8.96,12.02,False
2026-04-20,14:30 BST,CGEN,SUPPORT_BOUNCE,6.6,,,2.82,,,,,,,,,,,,2.78,4.0,support,1.44,0.17,2.6043,0.71,3.19,False,3.55,6.03,False,3.55,14.89,False
2026-04-22,14:30 BST,CGEN,SUPPORT_BOUNCE,6.32,,,2.84,,,,,,,,,,,,2.795,4.0,support,1.61,0.17,2.615,2.82,5.28,False,2.82,14.08,False,-8.45,14.08,True
2026-04-24,15:00 BST,CGEN,MODE1_MOMENTUM,9.24,8.48,12.14,3.2001,-2.19,1.09,True,-1.41,1.09,True,-1.92,1.09,True,-3.13,1.09,,,,,,,,,,,,,,,
2026-04-24,15:30 BST,CGEN,MODE1_MOMENTUM,7.71,5.42,9.33,3.11,0.8,2.09,False,-0.64,2.09,False,-0.0,2.09,False,-0.32,2.09,,,,,,,,,,,,,,,
2026-04-24,16:00 BST,CGEN,MODE1_MOMENTUM,8.05,6.1,7.38,3.13,0.8,1.44,False,0.32,1.44,False,-0.64,1.44,False,-0.96,1.44,,,,,,,,,,,,,,,
2026-04-24,16:30 BST,CGEN,MODE1_MOMENTUM,8.14,6.27,6.45,3.135,-1.44,1.12,False,-0.16,1.12,False,-0.8,1.12,False,-1.12,1.12,,,,,,,,,,,,,,,
2026-04-24,17:00 BST,CGEN,MODE1_MOMENTUM,8.47,6.95,5.6,3.155,-0.48,0.03,False,-0.52,0.03,False,-1.74,0.03,False,-1.74,0.03,,,,,,,,,,,,,,,
2026-05-01,14:30 BST,CGEN,RESISTANCE_WARNING,8.07,,,2.66,,,,,,,,,,,,2.675,4.0,resistance,0.56,0.19,2.4636,-0.75,2.63,False,3.76,6.77,False,9.02,10.9,False
2026-05-04,14:30 BST,CGEN,SUPPORT_BOUNCE,6.19,,,2.71,,,,,,,,,,,,2.665,4.0,support,1.69,0.17,2.4757,0.37,4.8,False,5.54,8.12,False,5.9,9.96,False
2026-05-05,14:30 BST,CGEN,RESISTANCE_WARNING,7.44,,,2.64,,,,,,,,,,,,2.665,4.0,resistance,0.94,0.17,2.48,4.55,5.68,False,9.85,11.74,False,7.2,12.88,False
2026-05-15,14:30 BST,CGEN,SUPPORT_BOUNCE,5.35,,,3.03,,,,,,,,,,,,2.965,4.0,support,2.19,0.16,2.7864,-5.61,-0.33,True,-10.56,-0.33,True,-7.59,-0.33,True
2026-05-22,14:30 BST,CGEN,SUPPORT_BOUNCE,5.08,,,2.61,,,,,,,,,,,,2.55,4.0,support,2.35,0.18,2.3571,1.53,7.28,False,6.51,8.43,False,-5.75,8.43,False
2026-06-02,14:30 BST,CGEN,SUPPORT_BOUNCE,4.48,,,2.46,,,,,,,,,,,,2.395,4.0,support,2.71,0.19,2.1871,-10.98,-8.94,True,-9.76,-8.13,True,-9.76,-8.13,True
2026-04-22,14:30 BST,CGON,RESISTANCE_WARNING,6.1,,,71.84,,,,,,,,,,,,73.11,4.0,resistance,1.74,3.15,68.7504,-2.71,0.06,True,-6.99,0.06,True,-9.87,0.06,True
2026-04-23,14:30 BST,CGON,RESISTANCE_WARNING,8.47,,,69.88,,,,,,,,,,,,70.105,4.0,resistance,0.32,3.19,66.4086,-1.72,0.17,False,-6.2,0.59,True,-4.49,0.59,True
2026-04-24,14:30 BST,CGON,RESISTANCE_WARNING,8.49,,,69.89,,,,,,,,,,,,70.105,4.0,resistance,0.31,3.3,66.295,-4.39,0.57,False,-7.35,0.57,True,-5.18,0.57,True
2026-05-13,14:30 BST,CGON,RESISTANCE_WARNING,6.56,,,72.07,,,,,,,,,,,,73.14,4.0,resistance,1.46,2.66,70.2839,-3.52,4.76,True,-12.68,4.76,True,-10.14,4.76,True
2026-04-21,14:30 BST,CGNT,SUPPORT_BOUNCE,8.57,,,10.06,,,,,,,,,,,,10.034,4.0,support,0.26,0.5,9.4714,1.19,2.73,False,-4.67,2.73,True,-5.07,2.73,True
2026-05-07,14:30 BST,CGNT,SUPPORT_BOUNCE,5.09,,,10.57,,,,,,,,,,,,10.3275,4.0,support,2.35,0.44,9.7616,5.11,5.58,False,1.23,8.8,False,-8.61,8.8,True
2026-05-13,14:30 BST,CGNT,RESISTANCE_WARNING,7.84,,,10.7,,,,,,,,,,,,10.775,4.0,resistance,0.7,0.5,10.2404,-9.72,-8.04,True,-5.23,-4.49,True,-7.01,-3.4,True
2026-05-27,14:30 BST,CGNT,RESISTANCE_WARNING,7.02,,,10.4,,,,,,,,,,,,10.525,4.0,resistance,1.19,0.53,9.9199,1.25,2.6,False,17.69,18.37,False,-11.25,18.37,True
2026-06-03,14:30 BST,CGNT,SUPPORT_BOUNCE,8.06,,,11.62,,,,,,,,,,,,11.555,4.0,support,0.56,0.54,10.9203,,,False,,,False,,,False
2026-05-06,14:30 BST,CGNX,RESISTANCE_WARNING,8.03,,,58.7511,,,,,,,,,,,,59.0966,4.0,resistance,0.58,1.88,56.6663,12.05,22.22,False,14.33,22.22,False,8.18,22.22,False
2026-05-07,15:00 BST,CGNX,MODE1_MOMENTUM,9.13,8.26,9.76,69.76,-0.96,3.07,False,-2.87,3.07,True,-4.26,3.07,True,-5.5,3.07,,,,,,,,,,,,,,,
2026-05-07,15:30 BST,CGNX,MODE1_MOMENTUM,9.15,8.3,8.28,69.79,-0.84,2.38,False,-2.29,2.38,True,-5.63,2.38,True,-5.55,2.38,,,,,,,,,,,,,,,
2026-05-07,16:00 BST,CGNX,MODE1_MOMENTUM,8.61,7.22,7.1,69.09,-1.93,1.1,False,-2.07,1.1,False,-5.43,1.1,True,-4.59,1.1,,,,,,,,,,,,,,,
2026-05-07,16:30 BST,CGNX,MODE1_MOMENTUM,8.7,7.39,5.95,69.205,-1.46,0.72,False,-3.6,0.72,True,-5.19,0.72,True,-4.75,0.72,,,,,,,,,,,,,,,
2026-05-07,17:00 BST,CGNX,MODE1_MOMENTUM,7.58,5.15,5.2,67.76,-0.15,0.9,False,-1.43,0.9,False,-2.72,0.9,True,-2.72,0.9,,,,,,,,,,,,,,,
2026-05-15,14:30 BST,CGNX,RESISTANCE_WARNING,7.43,,,66.0014,,,,,,,,,,,,66.6305,4.0,resistance,0.94,3.19,62.9718,-6.32,-1.3,True,-4.12,-1.3,True,0.13,0.91,True
2026-05-18,14:30 BST,CGNX,RESISTANCE_WARNING,8.52,,,64.1738,,,,,,,,,,,,64.3586,4.0,resistance,0.29,3.11,61.0837,-5.62,-3.91,True,0.15,0.4,True,6.48,7.1,True
2026-05-19,14:30 BST,CGNX,RESISTANCE_WARNING,5.35,,,61.827,,,,,,,,,,,,63.2101,4.0,resistance,2.19,3.22,59.707,2.36,3.34,False,6.9,7.72,False,7.88,11.6,False
2026-05-20,14:30 BST,CGNX,SUPPORT_BOUNCE,6.13,,,60.5686,,,,,,,,,,,,59.5416,4.0,support,1.72,3.25,55.7822,6.11,6.38,False,12.81,13.47,False,8.98,13.92,False
2026-05-21,14:30 BST,CGNX,SUPPORT_BOUNCE,8.8,,,63.285,,,,,,,,,,,,63.2101,4.0,support,0.12,3.32,59.6028,4.43,5.24,False,5.4,9.03,False,4.05,9.03,False
2026-05-27,14:30 BST,CGNX,SUPPORT_BOUNCE,8.38,,,68.33,,,,,,,,,,,,68.0786,4.0,support,0.37,3.37,63.5683,-3.4,-2.56,False,-5.4,-2.41,False,-3.32,0.0,False
2026-05-28,14:30 BST,CGNX,RESISTANCE_WARNING,4.43,,,66.7,,,,,,,,,,,,68.579,4.0,resistance,2.74,3.32,64.4139,-1.27,-0.03,True,-0.93,1.02,True,-3.04,2.44,True
2026-06-01,14:30 BST,CGRO,RESISTANCE_WARNING,8.79,,,22.606,,,,,,,,,,,,22.635,4.0,resistance,0.13,0.35,22.1779,3.32,3.69,False,,3.69,False,,3.69,False
2026-04-16,14:30 BST,CHCI,SUPPORT_BOUNCE,7.8,,,18.2,,,,,,,,,,,,18.07,4.0,support,0.72,0.95,17.0479,3.08,3.08,False,-2.64,4.56,False,-3.96,4.56,True
2026-04-23,14:30 BST,CHCI,SUPPORT_BOUNCE,5.0,,,17.29,,,,,,,,,,,,16.885,4.0,support,2.4,0.86,15.8214,-1.39,0.17,False,-4.22,0.17,False,-7.46,0.17,True
2026-04-24,14:30 BST,CHCI,RESISTANCE_WARNING,8.19,,,17.48,,,,,,,,,,,,17.565,4.0,resistance,0.48,0.83,16.4621,-3.03,-1.32,False,-9.67,-1.32,True,-8.98,-1.32,True
2026-04-27,14:30 BST,CHCI,SUPPORT_BOUNCE,7.52,,,17.05,,,,,,,,,,,,16.9,4.0,support,0.89,0.87,15.9957,-2.87,-0.0,False,-6.16,-0.0,True,-8.97,-0.0,True
2026-04-28,14:30 BST,CHCI,RESISTANCE_WARNING,5.58,,,16.95,,,,,,,,,,,,17.305,4.0,resistance,2.05,0.87,16.3786,-6.84,0.06,True,-6.14,0.06,True,0.29,2.65,True
2026-05-04,14:30 BST,CHCI,SUPPORT_BOUNCE,5.42,,,15.91,,,,,,,,,,,,15.575,4.0,support,2.15,0.84,14.6486,6.85,9.37,False,9.18,10.5,False,4.71,10.5,False
2026-05-05,17:30 BST,CHCI,MODE1_MOMENTUM,8.81,7.62,7.78,17.38,-1.44,0.12,False,-1.44,0.12,False,-1.9,0.12,False,-1.9,0.12,,,,,,,,,,,,,,,
2026-05-05,18:00 BST,CHCI,MODE1_MOMENTUM,8.72,7.43,6.21,17.35,-1.27,0.0,False,-1.27,0.0,False,-1.73,0.0,False,-1.73,0.0,,,,,,,,,,,,,,,
2026-05-05,18:30 BST,CHCI,MODE1_MOMENTUM,8.03,6.07,5.73,17.13,,,,0.03,0.07,False,-0.47,0.41,False,-0.47,0.41,,,,,,,,,,,,,,,
2026-05-18,14:30 BST,CHCI,SUPPORT_BOUNCE,5.93,,,16.3,,,,,,,,,,,,16.005,4.0,support,1.84,0.97,14.735,-1.96,1.47,False,-15.09,1.47,True,-0.98,3.13,True
2026-05-19,14:30 BST,CHCI,RESISTANCE_WARNING,7.7,,,15.88,,,,,,,,,,,,16.005,4.0,resistance,0.78,1.03,14.6829,-0.69,0.25,False,-6.42,0.57,True,2.2,5.86,True
2026-05-20,14:30 BST,CHCI,RESISTANCE_WARNING,8.74,,,15.98,,,,,,,,,,,,16.005,4.0,resistance,0.16,1.0,14.7136,-13.39,-0.06,True,1.0,5.19,True,-0.88,5.19,True
2026-05-22,14:30 BST,CHCI,RESISTANCE_WARNING,6.28,,,13.84,,,,,,,,,,,,14.07,4.0,resistance,1.63,1.1,12.9371,16.62,21.46,False,14.45,21.46,False,10.55,21.46,False
2026-04-20,14:30 BST,CGTX,RESISTANCE_WARNING,7.61,,,1.19,,,,,,,,,,,,1.2,4.0,resistance,0.83,0.11,1.0907,-1.68,6.72,False,5.88,11.6,False,7.56,14.29,False
2026-04-22,14:30 BST,CGTX,RESISTANCE_WARNING,4.83,,,1.17,,,,,,,,,,,,1.2,4.0,resistance,2.5,0.1,1.0993,7.69,13.5,False,9.4,16.24,False,0.85,16.24,False
2026-04-27,14:30 BST,CGTX,RESISTANCE_WARNING,5.18,,,1.28,,,,,,,,,,,,1.31,4.0,resistance,2.29,0.1,1.2127,-0.0,1.95,False,-1.56,1.95,True,-0.0,5.08,True
2026-04-28,14:30 BST,CGTX,RESISTANCE_WARNING,5.18,,,1.28,,,,,,,,,,,,1.31,4.0,resistance,2.29,0.1,1.2108,-7.81,-0.0,True,-0.0,3.13,True,-3.12,5.08,True
2026-04-29,14:30 BST,CGTX,RESISTANCE_WARNING,5.18,,,1.28,,,,,,,,,,,,1.31,4.0,resistance,2.29,0.1,1.2081,-1.56,-0.78,True,-0.0,5.08,True,-3.91,5.08,True
2026-05-11,14:30 BST,CGTX,RESISTANCE_WARNING,8.31,,,1.21,,,,,,,,,,,,1.215,4.0,resistance,0.41,0.1,1.1025,-2.48,-1.65,False,-0.83,2.48,False,-9.92,2.48,True
2026-05-12,14:30 BST,CGTX,RESISTANCE_WARNING,4.2,,,1.18,,,,,,,,,,,,1.215,4.0,resistance,2.88,0.1,1.1071,1.69,3.39,False,-3.39,5.08,False,-5.93,5.08,True
2026-05-13,14:30 BST,CGTX,RESISTANCE_WARNING,4.2,,,1.18,,,,,,,,,,,,1.215,4.0,resistance,2.88,0.09,1.1129,1.69,5.08,False,-7.63,5.08,True,9.32,10.17,True
2026-06-01,15:00 BST,CGTX,MODE1_MOMENTUM,10.0,16.19,14.0,1.3594,-6.21,1.46,True,-5.11,1.46,True,-7.68,1.46,True,-8.42,1.46,,,,,,,,,,,,,,,
2026-06-01,15:30 BST,CGTX,MODE1_MOMENTUM,9.74,9.48,9.99,1.2809,1.88,2.22,False,0.32,2.22,False,-2.41,2.27,False,-2.8,2.27,,,,,,,,,,,,,,,
2026-06-01,16:00 BST,CGTX,MODE1_MOMENTUM,9.49,8.97,7.18,1.275,1.18,2.69,False,1.18,2.69,False,-1.18,2.75,False,-2.35,2.75,,,,,,,,,,,,,,,
2026-06-01,16:30 BST,CGTX,MODE1_MOMENTUM,10.0,11.54,5.99,1.305,-1.53,-0.38,False,-0.0,0.38,False,-4.21,0.38,True,-4.6,0.38,,,,,,,,,,,,,,,
2026-06-03,15:30 BST,CGTX,MODE1_MOMENTUM,8.17,6.34,5.78,1.425,0.26,0.35,False,-2.46,0.35,False,0.91,1.05,True,-0.0,1.05,,,,,,,,,,,,,,,
2026-04-16,14:30 BST,CHH,SUPPORT_BOUNCE,7.49,,,116.5,,,,,,,,,,,,115.4541,4.0,support,0.91,3.68,111.3152,2.31,4.72,False,3.21,6.28,False,3.0,6.28,False
2026-04-17,14:30 BST,CHH,SUPPORT_BOUNCE,7.4,,,118.05,,,,,,,,,,,,116.925,4.0,support,0.96,3.71,112.1725,3.41,3.52,False,-0.55,4.89,False,0.86,4.89,False
2026-04-20,14:30 BST,CHH,SUPPORT_BOUNCE,8.5,,,119.19,,,,,,,,,,,,118.835,4.0,support,0.3,3.81,113.8291,0.88,3.88,False,0.68,3.88,False,-0.19,3.88,False
2026-04-21,14:30 BST,CHH,SUPPORT_BOUNCE,4.45,,,122.08,,,,,,,,,,,,118.835,4.0,support,2.73,3.92,114.0764,-3.83,-0.7,False,-2.47,-0.7,False,-1.74,-0.7,False
2026-04-16,14:30 BST,CHKP,RESISTANCE_WARNING,8.71,,,134.69,,,,,,,,,,,,134.925,4.0,resistance,0.17,5.63,128.7543,1.29,3.53,False,4.0,5.75,False,-0.65,5.75,False
2026-04-17,14:30 BST,CHKP,RESISTANCE_WARNING,6.36,,,137.61,,,,,,,,,,,,139.825,4.0,resistance,1.58,5.71,132.2714,0.39,0.52,False,2.96,3.5,False,-2.14,3.5,True
2026-04-24,14:30 BST,CHKP,SUPPORT_BOUNCE,8.48,,,133.82,,,,,,,,,,,,133.405,4.0,support,0.31,5.65,125.2807,3.21,3.9,False,4.59,5.71,False,-14.43,5.71,True
2026-05-07,14:30 BST,CHKP,SUPPORT_BOUNCE,8.12,,,114.27,,,,,,,,,,,,113.67,4.0,support,0.53,6.22,106.5057,0.58,0.86,False,1.81,3.11,False,5.23,5.79,False
2026-05-08,14:30 BST,CHKP,RESISTANCE_WARNING,5.62,,,115.56,,,,,,,,,,,,117.955,4.0,resistance,2.03,6.35,110.8971,-0.12,1.96,False,-0.34,1.96,False,7.33,7.58,False
2026-05-11,14:30 BST,CHKP,RESISTANCE_WARNING,6.45,,,114.93,,,,,,,,,,,,116.715,4.0,resistance,1.53,6.32,108.9293,1.23,2.02,False,4.63,5.19,False,10.75,11.2,False
2026-05-12,14:30 BST,CHKP,SUPPORT_BOUNCE,8.0,,,115.42,,,,,,,,,,,,114.73,4.0,support,0.6,6.33,107.7429,-0.22,1.03,False,7.46,7.71,False,9.15,12.69,False
2026-05-21,14:30 BST,CHKP,RESISTANCE_WARNING,4.78,,,128.33,,,,,,,,,,,,131.66,4.0,resistance,2.53,4.5,125.5714,4.13,5.03,False,0.3,5.03,False,5.24,5.65,False
2026-05-25,14:30 BST,CHKP,SUPPORT_BOUNCE,5.0,,,133.63,,,,,,,,,,,,130.5,4.0,support,2.4,4.57,123.9264,-1.91,-0.48,False,-1.72,-0.48,False,4.06,4.66,False
2026-05-26,14:30 BST,CHKP,SUPPORT_BOUNCE,5.0,,,133.63,,,,,,,,,,,,130.5,4.0,support,2.4,4.57,123.9264,-3.68,-2.36,False,1.06,1.46,False,4.82,5.75,False
2026-05-28,14:30 BST,CHKP,SUPPORT_BOUNCE,7.46,,,128.71,,,,,,,,,,,,127.53,4.0,support,0.93,4.4,121.8193,4.93,5.34,False,8.83,9.79,False,6.02,9.79,False
2026-05-26,15:00 BST,CHPT,MODE1_MOMENTUM,7.77,5.55,5.55,7.515,0.07,1.66,False,-0.73,1.66,False,-1.6,1.66,False,-2.33,1.66,,,,,,,,,,,,,,,
2026-05-29,14:30 BST,CHPT,RESISTANCE_WARNING,5.14,,,7.8,,,,,,,,,,,,7.985,4.0,resistance,2.32,0.5,7.3556,1.15,1.67,False,-2.44,8.85,False,,8.85,False
2026-06-01,14:30 BST,CHPT,RESISTANCE_WARNING,4.73,,,7.59,,,,,,,,,,,,7.7895,4.0,resistance,2.56,0.52,7.1191,7.64,11.86,False,,11.86,False,,11.86,False
2026-06-02,14:30 BST,CHPT,RESISTANCE_WARNING,7.02,,,7.89,,,,,,,,,,,,7.985,4.0,resistance,1.19,0.53,7.4048,-3.55,2.66,False,,2.66,False,,2.66,False
2026-06-03,14:30 BST,CHPT,SUPPORT_BOUNCE,5.14,,,8.17,,,,,,,,,,,,7.985,4.0,support,2.32,0.55,7.3758,,,False,,,False,,,False
2026-06-04,14:30 BST,CHPT,RESISTANCE_WARNING,8.67,,,7.61,,,,,,,,,,,,7.625,4.0,resistance,0.2,0.56,6.9701,,,,,,,,,
2026-04-17,14:30 BST,CHUC,SUPPORT_BOUNCE,7.23,,,0.181,,,,,,,,,,,,0.1791,4.0,support,1.06,0.04,0.1349,13.26,21.55,False,32.6,45.47,False,37.57,62.6,False
2026-04-21,18:00 BST,CHUC,MODE1_MOMENTUM,9.58,9.17,15.2,0.2393,-8.07,-3.89,True,-3.89,-3.89,True,-1.8,-1.8,True,-1.8,-1.8,,,,,,,,,,,,,,,
2026-04-21,18:30 BST,CHUC,MODE1_MOMENTUM,9.58,9.17,15.2,0.2393,-8.07,-3.89,True,-3.3,-3.3,True,-1.8,-1.8,True,-1.8,-1.8,,,,,,,,,,,,,,,
2026-05-04,14:30 BST,CHUC,RESISTANCE_WARNING,6.25,,,0.2384,,,,,,,,,,,,0.2424,4.0,resistance,1.65,0.04,0.2035,-3.52,4.45,False,13.26,17.45,False,13.67,17.45,False
2026-05-05,14:30 BST,CHUC,RESISTANCE_WARNING,8.61,,,0.215,,,,,,,,,,,,0.2155,4.0,resistance,0.23,0.04,0.1773,22.0,29.72,False,25.58,30.23,False,26.05,32.56,False
2026-05-06,14:30 BST,CHUC,SUPPORT_BOUNCE,8.78,,,0.23,,,,,,,,,,,,0.2297,4.0,support,0.13,0.04,0.1894,17.39,21.74,False,17.83,21.74,False,22.22,26.09,False
2026-04-21,14:30 BST,CHGG,SUPPORT_BOUNCE,8.18,,,1.02,,,,,,,,,,,,1.015,4.0,support,0.49,0.11,0.9007,0.98,4.9,False,0.98,4.9,False,4.9,12.75,False
2026-04-23,14:30 BST,CHGG,SUPPORT_BOUNCE,5.7,,,1.03,,,,,,,,,,,,1.01,4.0,support,1.98,0.11,0.8914,-0.0,1.94,False,3.88,11.65,False,5.83,15.53,False
2026-04-27,14:30 BST,CHGG,SUPPORT_BOUNCE,5.7,,,1.03,,,,,,,,,,,,1.01,4.0,support,1.98,0.12,0.8843,3.88,7.77,False,5.83,15.53,False,11.65,15.53,False
2026-04-28,14:30 BST,CHGG,SUPPORT_BOUNCE,4.93,,,1.05,,,,,,,,,,,,1.025,4.0,support,2.44,0.12,0.8979,8.57,13.33,False,6.67,13.33,False,18.1,20.0,False
2026-04-29,14:30 BST,CHGG,SUPPORT_BOUNCE,5.83,,,1.07,,,,,,,,,,,,1.05,4.0,support,1.9,0.11,0.9386,1.87,9.35,False,7.48,10.28,False,8.41,17.76,False
2026-05-01,14:30 BST,CHGG,RESISTANCE_WARNING,8.24,,,1.09,,,,,,,,,,,,1.095,4.0,resistance,0.46,0.11,0.9757,5.5,8.26,False,6.42,15.6,False,6.42,22.94,False
2026-05-05,14:30 BST,CHGG,RESISTANCE_WARNING,4.76,,,1.15,,,,,,,,,,,,1.18,4.0,resistance,2.54,0.1,1.0657,0.87,7.83,False,0.87,16.52,True,-19.13,16.52,True
2026-05-07,15:00 BST,CHGG,MODE1_MOMENTUM,10.0,13.3,13.45,1.32,0.38,1.52,True,-1.14,1.52,True,-2.27,1.52,True,-4.17,1.52,,,,,,,,,,,,,,,
2026-05-07,15:30 BST,CHGG,MODE1_MOMENTUM,10.0,12.45,8.44,1.31,-2.26,2.29,False,-7.63,2.29,True,-3.05,2.29,True,-3.44,2.29,,,,,,,,,,,,,,,
2026-05-07,16:00 BST,CHGG,MODE1_MOMENTUM,10.0,13.73,6.96,1.325,-1.51,0.75,True,-8.68,0.75,True,-3.4,0.75,True,-4.53,0.75,,,,,,,,,,,,,,,
2026-05-07,16:30 BST,CHGG,MODE1_MOMENTUM,9.95,9.91,5.41,1.2804,-5.5,2.31,True,-1.98,2.31,True,-3.55,2.31,True,-1.2,2.31,,,,,,,,,,,,,,,
2026-05-07,14:30 BST,CHGG,SUPPORT_BOUNCE,7.55,,,1.16,,,,,,,,,,,,1.15,4.0,support,0.87,0.1,1.0379,-0.0,13.79,False,-19.83,13.79,True,-9.48,13.79,True
2026-05-11,14:30 BST,CHGG,RESISTANCE_WARNING,6.18,,,1.16,,,,,,,,,,,,1.18,4.0,resistance,1.69,0.12,1.0514,-19.83,-13.79,True,-9.48,1.72,True,-11.21,1.72,True
2026-05-13,18:30 BST,CHGG,MODE1_MOMENTUM,7.78,5.56,7.47,1.14,-2.63,-0.0,True,-2.54,-0.0,True,0.44,0.88,True,0.44,0.88,,,,,,,,,,,,,,,
2026-06-03,14:30 BST,CHGG,SUPPORT_BOUNCE,4.53,,,1.34,,,,,,,,,,,,1.305,4.0,support,2.68,0.15,1.1529,,,False,,,False,,,False
2026-04-16,14:30 BST,CHRS,SUPPORT_BOUNCE,4.68,,,1.88,,,,,,,,,,,,1.8325,4.0,support,2.59,0.1,1.7267,5.32,5.85,False,-3.19,7.18,False,-6.38,7.18,True
2026-04-17,14:30 BST,CHRS,RESISTANCE_WARNING,4.31,,,1.9,,,,,,,,,,,,1.955,4.0,resistance,2.81,0.1,1.8464,4.74,6.05,False,-5.26,6.05,True,-7.89,6.05,True
2026-04-20,14:30 BST,CHRS,SUPPORT_BOUNCE,6.87,,,1.98,,,,,,,,,,,,1.955,4.0,support,1.28,0.1,1.8429,-8.08,1.01,True,-11.11,1.01,True,-7.07,1.01,True
2026-04-22,14:30 BST,CHRS,RESISTANCE_WARNING,5.2,,,1.82,,,,,,,,,,,,1.8625,4.0,resistance,2.28,0.11,1.7443,-3.3,-0.55,True,1.1,3.57,True,-4.4,3.57,True
2026-05-19,14:30 BST,CHRS,SUPPORT_BOUNCE,4.81,,,1.49,,,,,,,,,,,,1.4535,4.0,support,2.51,0.13,1.3079,1.34,4.7,False,8.05,10.74,False,11.41,16.44,False
2026-05-20,14:30 BST,CHRS,RESISTANCE_WARNING,7.05,,,1.48,,,,,,,,,,,,1.4975,4.0,resistance,1.17,0.13,1.3566,6.08,8.45,False,10.81,15.88,False,11.49,17.23,False
2026-05-21,14:30 BST,CHRS,SUPPORT_BOUNCE,6.59,,,1.51,,,,,,,,,,,,1.4885,4.0,support,1.44,0.13,1.3396,6.62,9.27,False,9.93,14.9,False,5.3,14.9,False
2026-06-04,14:30 BST,CHRS,SUPPORT_BOUNCE,5.29,,,1.47,,,,,,,,,,,,1.438,4.0,support,2.23,0.09,1.3429,,,,,,,,,
2026-05-08,14:30 BST,CHWY,SUPPORT_BOUNCE,5.48,,,23.67,,,,,,,,,,,,23.18,4.0,support,2.11,1.27,21.7891,-4.99,-1.82,False,-8.53,-1.35,True,-10.1,-1.35,True
2026-05-11,14:30 BST,CHWY,RESISTANCE_WARNING,7.49,,,22.97,,,,,,,,,,,,23.18,4.0,resistance,0.91,1.25,21.8066,-0.3,1.65,False,-6.49,1.65,True,-5.83,1.65,True
2026-05-12,14:30 BST,CHWY,RESISTANCE_WARNING,8.15,,,22.49,,,,,,,,,,,,22.605,4.0,resistance,0.51,1.19,21.2623,-3.73,1.16,False,-5.38,1.16,True,-12.58,1.16,True
2026-05-13,14:30 BST,CHWY,SUPPORT_BOUNCE,6.82,,,22.9,,,,,,,,,,,,22.605,4.0,support,1.31,1.14,21.3141,-6.2,-5.41,True,-5.55,-4.63,True,-11.92,-4.63,True
2026-05-19,14:30 BST,CHWY,RESISTANCE_WARNING,8.73,,,21.63,,,,,,,,,,,,21.665,4.0,resistance,0.16,1.02,20.3843,-6.75,-5.2,True,-4.16,-3.88,True,-2.03,0.55,True
2026-05-25,14:30 BST,CHWY,RESISTANCE_WARNING,5.56,,,20.73,,,,,,,,,,,,21.1675,4.0,resistance,2.07,1.05,19.9832,2.51,4.92,False,3.14,4.92,False,7.48,10.03,False
